COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Geo,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed,postcode
140315869,IVPER ,PubDrink,PubDrink,B2,237,5/21/2014 11:13,Unarmed,No,No,Day,2014,5,Wednesday,Part Two,774629.8135,2942052.077,COLUMBIA RD,,"42.32030635, -71.06196456",(42.32030635, -71.06196456),42.32030635,-71.06196456,2125
140376129,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,182,6/14/2014 2:41,Unarmed,No,No,Last,2014,6,Saturday,Part Two,773401.648,2944246.936,MASSACHUSETTS AV,,"42.32634635, -71.06646456",(42.32634635, -71.06646456),42.32634635,-71.06646456,2118
120507273,IVPER ,PubDrink,PubDrink,B2,0,8/15/2012 12:30,Other,No,No,Day,2012,8,Wednesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
120620296,IVPER ,PubDrink,PubDrink,B2,282,10/2/2012 14:30,Unarmed,No,No,Day,2012,10,Tuesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
130016061,SSTOP ,PubDrink,PubDrink,B2,0,1/8/2013 16:34,Unarmed,No,No,First,2013,1,Tuesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
130257707,SSTOP ,PubDrink,PubDrink,B2,282,5/1/2013 18:50,Unarmed,No,No,First,2013,5,Wednesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
130304865,IVPER ,PubDrink,PubDrink,B2,282,5/21/2013 16:36,Other,No,No,First,2013,5,Tuesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
130591090,IVPREM,PubDrink,PubDrink,B2,282,9/16/2013 16:30,Other,No,No,First,2013,9,Monday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
130590696,GANG  ,PubDrink,PubDrink,B2,282,9/16/2013 16:32,Unarmed,No,No,First,2013,9,Monday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
140152422,INVEST,PubDrink,PubDrink,B2,282,3/12/2014 18:00,Other,No,No,First,2014,3,Wednesday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
152037671,IVPER,PubDrink,PubDrink,B2,0,5/8/2015 12:00,Other,No,No,Day,2015,5,Friday,Part Two,768625.9666,2945090.491,DUDLEY ST,,"42.32872635, -71.08410955",(42.32872635, -71.08410955),42.32872635,-71.08410955,2119
120499518,SSTOP ,PubDrink,PubDrink,B2,0,8/11/2012 10:16,Unarmed,No,No,Day,2012,8,Saturday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120569434,SSTOP ,PubDrink,PubDrink,B2,280,9/11/2012 17:41,Other,No,No,First,2012,9,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON AV,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120586793,SSTOP ,PubDrink,PubDrink,B2,288,9/18/2012 19:30,Other,No,No,First,2012,9,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120760876,SSTOP ,PubDrink,PubDrink,B2,0,12/4/2012 20:38,Unarmed,No,No,First,2012,12,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120762956,SSTOP ,PubDrink,PubDrink,B2,288,12/5/2012 18:15,Other,No,No,First,2012,12,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120798960,SSTOP ,PubDrink,PubDrink,B2,0,12/21/2012 18:32,Unarmed,No,No,First,2012,12,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120798992,SSTOP ,PubDrink,PubDrink,B2,288,12/21/2012 18:51,Unarmed,No,No,First,2012,12,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130008130,SSTOP ,PubDrink,PubDrink,B2,0,1/4/2013 18:45,Other,No,No,First,2013,1,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130022635,SSTOP ,PubDrink,PubDrink,B2,288,1/11/2013 16:32,Other,No,No,First,2013,1,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130022863,IVPREM,PubDrink,PubDrink,B2,280,1/11/2013 17:10,Unarmed,No,No,First,2013,1,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130034771,IVPER ,PubDrink,PubDrink,B2,280,1/17/2013 12:21,Unarmed,No,No,Day,2013,1,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130034806,IVPER ,PubDrink,PubDrink,B2,288,1/17/2013 12:30,Unarmed,No,No,Day,2013,1,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130034804,IVPER ,PubDrink,PubDrink,B2,288,1/17/2013 12:36,Other,No,No,Day,2013,1,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130066659,IVPER ,PubDrink,PubDrink,B2,288,2/1/2013 13:45,Unarmed,No,No,Day,2013,2,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130104688,SSTOP ,PubDrink,PubDrink,B2,0,2/19/2013 19:29,Unarmed,No,No,First,2013,2,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130391286,SSTOP ,PubDrink,PubDrink,B2,288,6/26/2013 16:50,Unarmed,No,No,First,2013,6,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130446031,SSTOP ,PubDrink,PubDrink,B2,288,7/18/2013 19:34,Unarmed,No,No,First,2013,7,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130446206,IVPER ,PubDrink,PubDrink,B2,288,7/18/2013 19:41,Unarmed,No,No,First,2013,7,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
130689646,SSTOP ,PubDrink,PubDrink,B2,288,10/29/2013 17:00,Unarmed,No,No,First,2013,10,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
140003047,IVPER ,PubDrink,PubDrink,B2,288,1/2/2014 11:45,Other,No,No,Day,2014,1,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
140003050,IVPER ,PubDrink,PubDrink,B2,280,1/2/2014 11:45,Unarmed,No,No,Day,2014,1,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
140154041,IVPER ,PubDrink,PubDrink,B2,288,3/13/2014 10:06,Unarmed,No,No,Day,2014,3,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
140154045,IVPER ,PubDrink,PubDrink,B2,288,3/13/2014 11:30,Unarmed,No,No,Day,2014,3,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
140341598,REQEP ,PubDrink,PubDrink,B2,288,5/31/2014 18:15,Unarmed,No,No,First,2014,5,Saturday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
142041564,SS,PubDrink,PubDrink,B2,0,10/22/2014 12:10,Unarmed,No,No,Day,2014,10,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
142049768,IVPER,PubDrink,PubDrink,B2,0,11/17/2014 15:30,Unarmed,No,No,Day,2014,11,Monday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
142051820,IVPER,PubDrink,PubDrink,B2,0,11/24/2014 13:00,Other,No,No,Day,2014,11,Monday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
142053968,IVPER,PubDrink,PubDrink,B2,0,12/2/2014 12:15,Other,No,No,Day,2014,12,Tuesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152001781,IVPER,PubDrink,PubDrink,B2,0,1/7/2015 10:35,Unarmed,No,No,Day,2015,1,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152020258,IVPREM,PubDrink,PubDrink,B2,0,3/13/2015 10:00,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152020260,IVPER,PubDrink,PubDrink,B2,0,3/13/2015 10:20,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152020256,IVPREM,PubDrink,PubDrink,B2,0,3/13/2015 10:40,Other,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152020274,IVPER,PubDrink,PubDrink,B2,0,3/13/2015 10:40,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152020261,IVPER,PubDrink,PubDrink,B2,0,3/13/2015 10:50,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152024853,IVPER,PubDrink,PubDrink,B2,0,3/27/2015 10:15,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152024849,IVPER,PubDrink,PubDrink,B2,0,3/27/2015 10:18,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152024851,IVPER,PubDrink,PubDrink,B2,0,3/27/2015 10:35,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152024854,IVPER,PubDrink,PubDrink,B2,0,3/27/2015 11:00,Unarmed,No,No,Day,2015,3,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152030707,IVPREM,PubDrink,PubDrink,B2,0,4/15/2015 17:20,Other,No,No,First,2015,4,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152032796,IVPER,PubDrink,PubDrink,B2,0,4/22/2015 16:20,Unarmed,No,No,First,2015,4,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152032798,IVPER,PubDrink,PubDrink,B2,0,4/22/2015 16:20,Unarmed,No,No,First,2015,4,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152033309,IVPER,PubDrink,PubDrink,B2,0,4/23/2015 10:10,Unarmed,No,No,Day,2015,4,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152033314,IVPER,PubDrink,PubDrink,B2,0,4/23/2015 10:20,Unarmed,No,No,Day,2015,4,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152033310,IVPER,PubDrink,PubDrink,B2,0,4/24/2015 10:05,Unarmed,No,No,Day,2015,4,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152033315,IVPREM,PubDrink,PubDrink,B2,0,4/24/2015 10:41,Other,No,No,Day,2015,4,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152035269,IVPER,PubDrink,PubDrink,B2,0,4/30/2015 16:40,Unarmed,No,No,First,2015,4,Thursday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152037665,IVPER,PubDrink,PubDrink,B2,0,5/8/2015 11:15,Unarmed,No,No,Day,2015,5,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
152039875,IVPREM,PubDrink,PubDrink,B2,0,5/15/2015 17:00,Other,No,No,First,2015,5,Friday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,"42.32937538, -71.08474665",(42.32937538, -71.08474665),42.32937538,-71.08474665,2119
120798815,SSTOP ,PubDrink,PubDrink,B2,280,12/21/2012 17:19,Unarmed,No,No,First,2012,12,Friday,Part Two,768827.5862,2945333.818,ZEIGLER ST,WARREN ST,"42.32939135, -71.08335956",(42.32939135, -71.08335956),42.32939135,-71.08335956,2119
120791956,GANG  ,PubDrink,PubDrink,B2,0,12/18/2012 18:06,Unarmed,No,No,First,2012,12,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
120794309,SSTOP ,PubDrink,PubDrink,B2,0,12/19/2012 17:45,Unarmed,No,No,First,2012,12,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130018497,IVPER ,PubDrink,PubDrink,B2,280,1/9/2013 5:30,Unarmed,No,No,Last,2013,1,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130022720,IVPER ,PubDrink,PubDrink,B2,0,1/11/2013 17:10,Unarmed,No,No,First,2013,1,Friday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130034763,IVPER ,PubDrink,PubDrink,B2,280,1/17/2013 12:16,Other,No,No,Day,2013,1,Thursday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130058088,IVPER ,PubDrink,PubDrink,B2,0,1/28/2013 17:30,Unarmed,No,No,First,2013,1,Monday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130064734,SSTOP ,PubDrink,PubDrink,B2,280,1/31/2013 17:04,Unarmed,No,No,First,2013,1,Thursday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130141127,IVPER ,PubDrink,PubDrink,B2,0,3/9/2013 18:25,Unarmed,No,No,First,2013,3,Saturday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130257690,IVPER ,PubDrink,PubDrink,B2,280,5/1/2013 16:35,Unarmed,No,No,First,2013,5,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130257693,IVPER ,PubDrink,PubDrink,B2,280,5/1/2013 16:43,Other,No,No,First,2013,5,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130307191,ARREST,PubDrink,PubDrink,B2,280,5/22/2013 18:35,Unarmed,No,No,First,2013,5,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130328702,IVPER ,PubDrink,PubDrink,B2,280,5/31/2013 17:00,Unarmed,No,No,First,2013,5,Friday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130381287,IVPER ,PubDrink,PubDrink,B2,0,6/22/2013 17:22,Unarmed,No,No,First,2013,6,Saturday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130386047,SSTOP ,PubDrink,PubDrink,B2,0,6/24/2013 17:10,Unarmed,No,No,First,2013,6,Monday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130416283,SSTOP ,PubDrink,PubDrink,B2,280,7/6/2013 16:57,Unarmed,No,No,First,2013,7,Saturday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130440436,SSTOP ,PubDrink,PubDrink,B2,0,7/16/2013 17:12,Unarmed,No,No,First,2013,7,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130491870,SSTOP ,PubDrink,PubDrink,B2,0,8/6/2013 17:00,Unarmed,No,No,First,2013,8,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130506170,SSTOP ,PubDrink,PubDrink,B2,0,8/12/2013 16:48,Unarmed,No,No,First,2013,8,Monday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130513471,ARREST,PubDrink,PubDrink,B2,280,8/15/2013 17:05,Unarmed,No,No,First,2013,8,Thursday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130528124,GANG  ,PubDrink,PubDrink,B2,280,8/21/2013 17:30,Unarmed,No,No,First,2013,8,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130593218,SSTOP ,PubDrink,PubDrink,B2,0,9/17/2013 17:15,Unarmed,No,No,First,2013,9,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130628596,IVPER ,PubDrink,PubDrink,B2,0,10/2/2013 16:50,Unarmed,No,No,First,2013,10,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130658914,SSTOP ,PubDrink,PubDrink,B2,0,10/15/2013 20:49,Unarmed,No,No,First,2013,10,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130676335,ARREST,PubDrink,PubDrink,B2,0,10/23/2013 16:57,Unarmed,No,No,First,2013,10,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130728767,IVPER ,PubDrink,PubDrink,B2,280,11/16/2013 17:30,Unarmed,No,No,First,2013,11,Saturday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
130799673,IVPER ,PubDrink,PubDrink,B2,280,12/20/2013 10:06,Unarmed,No,No,Day,2013,12,Friday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140152525,IVPREM,PubDrink,PubDrink,B2,280,3/12/2014 18:10,Other,No,No,First,2014,3,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140179118,IVPREM,PubDrink,PubDrink,B2,280,3/24/2014 17:18,Other,No,No,First,2014,3,Monday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140227262,IVPREM,PubDrink,PubDrink,B2,280,4/11/2014 17:00,Unarmed,No,No,First,2014,4,Friday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140222097,SSTOP ,PubDrink,PubDrink,B2,280,4/12/2014 17:09,Unarmed,No,No,First,2014,4,Saturday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140283555,UNK   ,PubDrink,PubDrink,B2,287,5/8/2014 16:42,Unarmed,No,No,First,2014,5,Thursday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140291067,ARREST,PubDrink,PubDrink,B2,0,5/11/2014 17:15,Other,No,No,First,2014,5,Sunday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140293850,SSTOP ,PubDrink,PubDrink,B2,0,5/12/2014 18:22,Unarmed,No,No,First,2014,5,Monday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
140369597,SSTOP ,PubDrink,PubDrink,B2,0,6/11/2014 16:35,Unarmed,No,No,First,2014,6,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
142000512,IVPER,PubDrink,PubDrink,B2,0,6/18/2014 18:05,Unarmed,No,No,First,2014,6,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
142005747,SS,PubDrink,PubDrink,B2,0,7/3/2014 19:30,Unarmed,No,No,First,2014,7,Thursday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
142014229,SS,PubDrink,PubDrink,B2,0,7/29/2014 8:30,Unarmed,No,No,Day,2014,7,Tuesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
142037240,ARREST,PubDrink,PubDrink,B2,0,10/8/2014 6:30,Unarmed,No,No,Last,2014,10,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,"42.32949449, -71.08378069",(42.32949449, -71.08378069),42.32949449,-71.08378069,2119
